,cod_proposta,cod_cliente,cod_colaborador,data_entrada_proposta,taxa_juros_mensal,valor_proposta,valor_financiamento,valor_entrada,valor_prestacao,quantidade_parcelas,carencia,status_proposta,tipo_agencia
177,1558,705,3,2015-02-20 09:56:21 UTC,0.0219,34984.63797623643,41769.25,6784.612023763569,884.0599910958407,93,4,Validação documentos,Agencia Fisica
178,1251,533,16,2017-04-23 00:37:41 UTC,0.0195,26362.311548648635,33955.36,7593.048451351363,1673.6909362272384,19,4,Enviada,Agencia Fisica
179,1393,853,16,2012-06-05 20:29:13 UTC,0.0131,30487.987980881837,52975.78,22487.79201911817,823.3383889201396,51,0,Enviada,Agencia Fisica
180,505,853,18,2011-02-18 11:55:27 UTC,0.0087,133575.19723012083,228888.78,95313.58276987918,2247.9923110642244,84,2,Enviada,Agencia Fisica
181,773,853,35,2015-10-30 01:22:06 UTC,0.0152,52439.145419536326,98620.47,46181.324580463675,964.7312366637218,116,1,Aprovada,Agencia Fisica
182,1147,853,56,2015-04-13 04:42:04 UTC,0.0242,43718.45150056219,67193.24,23474.788499437815,4574.460077729473,11,3,Em análise,Agencia Fisica
183,1540,984,16,2022-03-17 00:37:06 UTC,0.0237,134454.66257064315,170958.4,36503.73742935684,3953.80658861034,70,3,Enviada,Agencia Digital
184,1608,984,25,2022-06-05 16:09:28 UTC,0.0195,140012.8725510757,177600.69,37587.817448924296,3818.480958682699,65,0,Enviada,Agencia Digital
185,1674,984,88,2016-09-03 16:45:09 UTC,0.0179,1630.7610012427465,2345.51,714.7489987572541,47.89329310608496,53,6,Validação documentos,Agencia Digital
186,1799,688,16,2015-01-14 05:30:39 UTC,0.0101,152770.39109564296,208553.81,55783.41890435703,2273.2261430182,113,2,Enviada,Agencia Fisica
187,1955,688,98,2011-03-17 11:16:20 UTC,0.0175,115367.76577679,219963.56,104595.79422321,3357.770159518584,53,2,Enviada,Agencia Fisica
188,483,28,17,2015-04-03 04:34:11 UTC,0.0106,13056.935826796936,18009.22,4952.284173203065,285.15707794359,63,3,Enviada,Agencia Digital
189,210,28,73,2010-09-02 22:06:54 UTC,0.0212,68031.9627465627,110541.92,42509.957253437286,1910.887012130904,67,6,Enviada,Agencia Digital
190,1673,28,87,2018-05-30 16:04:13 UTC,0.0132,139839.834712349,240449.39,100609.555287651,2861.303123404595,79,5,Aprovada,Agencia Digital
191,508,857,17,2017-08-21 18:47:21 UTC,0.0082,21295.35719573563,40141.99,18846.63280426437,286.7158221716901,115,1,Enviada,Agencia Digital
192,1056,857,71,2012-10-17 12:05:28 UTC,0.0233,7978.488054834132,13850.05,5871.561945165868,212.65380431486903,90,0,Validação documentos,Agencia Digital
193,687,2,17,2014-06-18 12:27:41 UTC,0.0184,59582.46681170638,89576.9,29994.433188293617,1263.2529940049787,111,3,Enviada,Agencia Fisica
194,545,2,60,2022-04-10 13:08:00 UTC,0.0111,88190.29786745194,136195.78,48005.48213254807,2045.245522426644,59,3,Aprovada,Agencia Fisica
195,1602,858,17,2017-08-01 09:32:19 UTC,0.0225,12469.460922072223,20343.34,7873.879077927777,322.158143824049,92,6,Enviada,Agencia Fisica
196,745,858,43,2014-10-29 21:51:49 UTC,0.0246,61551.75368238341,89339.63,27787.8763176166,1797.6940272870795,76,6,Validação documentos,Agencia Fisica
197,1815,192,17,2019-07-25 02:13:59 UTC,0.0216,57306.66485516789,77305.08,19998.415144832117,58544.48881603935,1,0,Enviada,Agencia Fisica
198,1081,192,81,2016-09-28 11:48:55 UTC,0.0115,45401.10102166945,73863.63,28462.52897833056,1298.0493381710714,45,5,Enviada,Agencia Fisica
199,602,192,96,2021-12-29 16:03:05 UTC,0.024,48985.85187469746,97783.57,48797.718125302556,1266.7335370501444,111,4,Aprovada,Agencia Fisica
200,104,921,18,2012-04-02 08:36:34 UTC,0.019,19286.33373442384,35071.35,15785.01626557616,419.33347383282194,110,4,Enviada,Agencia Digital
201,58,921,78,2022-06-12 07:34:46 UTC,0.0211,119231.0890069522,147606.68,28375.59099304777,5162.081947797188,32,0,Enviada,Agencia Digital
202,493,921,6,2022-05-12 01:37:28 UTC,0.0136,71727.56302535407,113574.72,41847.15697464593,14936.080033007232,5,2,Em análise,Agencia Digital
203,1964,921,79,2010-01-27 05:31:26 UTC,0.0158,174276.79210591168,205061.49,30784.69789408832,4517.001149789155,60,2,Em análise,Agencia Digital
204,231,189,18,2016-12-10 16:16:53 UTC,0.0218,4663.686694664481,8762.78,4099.093305335519,113.17550517714643,106,2,Enviada,Agencia Fisica
205,302,448,18,2013-02-16 23:46:50 UTC,0.0133,206514.6355586985,246916.06,40401.42444130151,8172.77493894318,31,6,Enviada,Agencia Fisica
206,186,448,77,2017-09-07 05:13:53 UTC,0.0129,183192.02489659944,245847.82,62655.79510340057,47284.45711914644,4,4,Enviada,Agencia Fisica
207,1150,448,35,2011-01-17 21:57:55 UTC,0.0239,177185.4466807761,228871.58,51686.133319223845,9496.318421681075,25,5,Aprovada,Agencia Fisica
208,865,448,94,2021-08-20 17:48:11 UTC,0.0229,71614.9018272304,101896.77,30281.86817276961,2711.7019995217297,41,4,Em análise,Agencia Fisica
209,306,813,18,2011-03-31 22:02:19 UTC,0.0195,61031.81349235663,102755.99,41724.176507643366,6776.697433884572,10,5,Enviada,Agencia Fisica
210,358,813,51,2016-04-29 07:28:44 UTC,0.0247,48201.852526101095,68406.81,20204.957473898907,1970.06507453583,38,3,Aprovada,Agencia Fisica
211,792,813,75,2018-03-06 23:54:00 UTC,0.0211,9976.344544747672,16642.17,6665.825455252324,236.9552325748484,105,5,Aprovada,Agencia Fisica
212,1312,813,98,2021-10-05 07:36:19 UTC,0.0174,13271.073607703082,22344.63,9073.55639229692,292.93414418419184,90,4,Aprovada,Agencia Fisica
213,202,813,13,2022-09-16 22:30:47 UTC,0.0177,102638.11019775397,198722.53,96084.41980224605,3377.3430363922807,44,5,Em análise,Agencia Fisica
214,353,750,18,2012-04-15 06:14:28 UTC,0.0153,108348.98917333643,197148.24,88799.25082666356,3856.772418828237,37,4,Enviada,Agencia Fisica
215,1212,750,78,2011-03-14 20:48:05 UTC,0.0132,37688.29936269375,47988.14,10299.840637306252,1196.206376372559,41,1,Aprovada,Agencia Fisica
216,1180,750,34,2010-10-21 02:12:09 UTC,0.0193,102268.5225830226,158960.17,56691.6474169774,3098.909735780887,53,0,Validação documentos,Agencia Fisica
217,195,750,87,2016-11-27 05:13:16 UTC,0.0244,24777.414528685596,36468.82,11691.405471314403,1645.2005203665135,19,4,Validação documentos,Agencia Fisica
218,359,903,18,2012-05-06 08:07:37 UTC,0.0165,112299.60438694364,167978.57,55678.96561305635,2657.7066212703166,73,5,Enviada,Agencia Fisica
219,530,903,81,2010-09-06 20:30:39 UTC,0.0191,115185.49803800527,158235.29,43049.791961994735,2836.285408875979,79,4,Enviada,Agencia Fisica
220,341,903,68,2016-10-11 17:58:51 UTC,0.0114,121703.01413385716,154883.11,33180.09586614282,123090.42849498232,1,2,Validação documentos,Agencia Fisica
221,1466,105,18,2015-08-16 04:19:44 UTC,0.0182,101145.61793470164,194336.22,93190.60206529837,2263.8858304850987,93,1,Enviada,Agencia Digital
222,1914,523,18,2017-07-15 05:48:38 UTC,0.0084,173873.84123518324,225277.05,51403.208764816736,3104.539232794323,76,2,Enviada,Agencia Fisica
223,1170,523,32,2011-04-10 08:39:58 UTC,0.0111,36747.67822405832,50821.87,14074.191775941685,591.4414943293456,106,4,Enviada,Agencia Fisica
224,1502,523,57,2021-10-24 02:27:55 UTC,0.0112,39520.706613173184,62793.15,23272.443386826813,1404.121730098223,34,6,Em análise,Agencia Fisica
225,1920,516,18,2020-02-21 21:40:43 UTC,0.0203,53781.12802719869,63393.69,9612.561972801315,1475.6555545075173,67,6,Enviada,Agencia Fisica
226,784,516,33,2011-10-26 17:14:53 UTC,0.0111,80533.99369369967,151718.99,71184.99630630032,1410.457998856696,91,4,Enviada,Agencia Fisica
227,88,194,19,2012-10-03 08:20:31 UTC,0.0105,70119.78296649075,134983.88,64864.097033509264,3738.112996164916,21,6,Enviada,Agencia Digital
228,1844,194,29,2022-07-31 01:48:53 UTC,0.0183,33538.98334112631,62563.05,29024.066658873693,1005.277313459853,52,3,Aprovada,Agencia Digital
229,1233,194,9,2018-04-09 04:18:29 UTC,0.022,200859.74211234017,241023.8,40164.05788765983,7171.805957489059,44,2,Em análise,Agencia Digital
230,843,194,39,2022-08-19 00:55:57 UTC,0.018,123546.65968016553,152562.03,29015.37031983449,2520.108667032664,120,1,Em análise,Agencia Digital
231,60,194,82,2012-11-25 08:05:04 UTC,0.0243,189577.6633912215,243772.06,54194.3966087785,9184.7989748558,29,2,Em análise,Agencia Digital
232,413,715,19,2017-04-11 21:53:37 UTC,0.0119,18053.35298716501,33305.88,15252.527012834988,1120.146662922147,18,0,Enviada,Agencia Fisica
233,39,715,78,2014-12-10 01:04:25 UTC,0.0225,149351.260168629,178107.43,28756.169831370975,4162.596347442864,74,1,Enviada,Agencia Fisica
234,1432,715,3,2015-01-17 06:59:11 UTC,0.0098,119988.92860813456,183409.96,63421.03139186544,1735.9525165511468,116,0,Validação documentos,Agencia Fisica
235,65,715,11,2020-03-30 18:10:19 UTC,0.0097,135344.8635681943,178804.33,43459.46643180569,2400.6713152542866,82,4,Validação documentos,Agencia Fisica
236,1044,715,16,2022-01-19 00:20:20 UTC,0.0125,23515.676374782448,39177.73,15662.05362521755,541.543504044647,63,3,Validação documentos,Agencia Fisica
237,535,367,19,2017-10-17 15:19:55 UTC,0.0175,143356.77148353576,183308.52,39951.748516464206,3236.780195089784,86,1,Enviada,Agencia Digital
238,1887,367,36,2022-08-29 00:32:50 UTC,0.0213,155841.276950648,207527.6,51686.32304935202,5492.06610998018,44,5,Aprovada,Agencia Digital
239,552,804,19,2018-10-13 22:25:25 UTC,0.0139,104362.52984536126,132399.37,28036.84015463873,1956.384921418878,98,4,Enviada,Agencia Fisica
240,71,804,36,2010-05-15 10:40:14 UTC,0.0228,66329.19776424803,98562.45,32233.25223575196,14186.857322226131,5,4,Validação documentos,Agencia Fisica
241,685,845,19,2011-05-15 21:38:19 UTC,0.0103,49646.842500857805,91935.02,42288.17749914219,1063.150202886981,64,3,Enviada,Agencia Fisica
242,1515,845,21,2018-09-24 09:20:31 UTC,0.0143,51909.58353007262,67405.3,15495.716469927384,1816.4719115400865,37,2,Enviada,Agencia Fisica
243,1679,845,30,2021-12-05 06:09:15 UTC,0.0146,15546.41522480826,20258.27,4711.854775191739,597.0360266707742,33,0,Enviada,Agencia Fisica
244,903,845,97,2019-04-27 18:05:07 UTC,0.0239,95121.3723819542,167885.94,72764.56761804581,5424.052505079311,23,3,Aprovada,Agencia Fisica
245,710,845,38,2012-07-14 02:25:07 UTC,0.0099,149926.13602760114,217880.51,67954.37397239888,2328.324612709243,103,1,Validação documentos,Agencia Fisica
246,1126,213,19,2021-03-04 09:06:04 UTC,0.0095,87235.55141431365,103873.9,16638.34858568636,44240.308484548565,2,5,Enviada,Agencia Digital
247,357,213,54,2014-09-28 06:01:14 UTC,0.0098,127569.62141933432,150784.84,23215.21858066568,3142.9620842250038,52,5,Enviada,Agencia Digital
248,939,213,7,2015-05-29 00:59:18 UTC,0.0165,14734.154797101752,25810.81,11076.65520289825,377.8833784293774,63,4,Em análise,Agencia Digital
249,1113,70,20,2021-01-06 05:30:01 UTC,0.0201,71453.78471308728,104460.86,33007.07528691272,1663.614520064261,100,4,Enviada,Agencia Fisica
250,1860,70,29,2011-08-19 07:03:50 UTC,0.0212,70038.2122950465,84072.66,14034.447704953503,2368.388387091524,47,0,Em análise,Agencia Fisica
251,193,70,54,2012-07-29 08:37:02 UTC,0.0098,27901.21643969553,44423.37,16522.15356030447,743.6707327814468,47,4,Em análise,Agencia Fisica
252,180,641,21,2013-09-11 23:11:48 UTC,0.0192,162205.41253518616,233950.18,71744.76746481382,3769.6329290756207,92,5,Enviada,Agencia Fisica
253,1788,641,73,2012-12-25 15:05:44 UTC,0.0226,124829.06556121512,159956.42,35127.35443878488,8517.907328718897,18,2,Aprovada,Agencia Fisica
254,289,175,22,2013-12-17 23:03:46 UTC,0.0195,37514.32526016475,67230.7,29716.37473983525,811.47758370223,120,4,Enviada,Agencia Fisica
255,1614,175,67,2014-02-13 19:47:49 UTC,0.0175,162254.9318815258,228789.7,66534.76811847424,4835.633997346951,51,2,Enviada,Agencia Fisica
256,467,522,22,2010-04-07 07:20:32 UTC,0.0178,150255.60479496623,222421.41,72165.80520503377,9829.546738512563,18,6,Enviada,Agencia Digital
257,405,522,49,2019-04-24 01:38:15 UTC,0.0142,21740.286887922255,34760.37,13020.083112077742,439.3976237273968,86,5,Em análise,Agencia Digital
258,316,522,54,2016-04-28 00:29:52 UTC,0.0248,69030.05520623697,98722.47,29692.414793763037,2275.0020886552616,57,1,Em análise,Agencia Digital
259,412,522,98,2010-02-14 07:18:42 UTC,0.0126,112488.55939032022,193436.68,80948.12060967978,3743.50193777986,38,5,Validação documentos,Agencia Digital
260,1235,359,22,2021-01-08 21:11:43 UTC,0.0116,187941.96506421253,225117.54,37175.57493578748,190122.09185895647,1,6,Enviada,Agencia Fisica
261,1555,562,22,2017-05-05 11:31:55 UTC,0.0102,125720.202896211,211913.34,86193.137103789,2186.73583371973,87,6,Enviada,Agencia Fisica
262,1726,56,22,2014-05-24 22:58:13 UTC,0.0149,57910.76238685234,77127.49,19216.727613147665,3691.729610606256,18,4,Enviada,Agencia Fisica
263,47,56,36,2021-12-31 11:29:02 UTC,0.0125,105484.7133077162,145685.49,40200.776692283805,1983.2380384023463,88,3,Em análise,Agencia Fisica
264,375,426,23,2021-05-20 01:38:29 UTC,0.0093,3655.89945167303,4480.41,824.5105483269699,61.02007156057369,88,5,Enviada,Agencia Digital
265,1184,426,77,2019-04-18 20:56:19 UTC,0.0176,42785.371504245566,82958.29,40172.91849575443,1262.6914192419777,52,6,Enviada,Agencia Digital
266,540,132,23,2019-01-09 10:20:07 UTC,0.0199,161533.18896088397,194033.52,32500.331039116023,83185.39464314436,2,2,Enviada,Agencia Fisica
267,794,132,72,2019-12-10 10:06:24 UTC,0.016,136153.24528918724,166874.28,30721.034710812768,3620.2448127001135,58,2,Enviada,Agencia Fisica
268,834,132,87,2013-11-09 08:32:22 UTC,0.0117,84568.88257766653,122383.67,37814.787422333466,85558.33850382491,1,1,Aprovada,Agencia Fisica
269,1227,58,23,2016-04-05 14:42:14 UTC,0.0141,100950.48054376376,188223.7,87273.21945623624,2478.365850306163,61,0,Enviada,Agencia Digital
270,343,58,46,2011-09-27 00:04:24 UTC,0.0216,97817.89421559472,175932.38,78114.48578440526,3183.2732119336856,51,3,Aprovada,Agencia Digital
271,954,58,81,2022-10-31 03:38:13 UTC,0.0114,115558.29701811697,170547.26,54988.962981883065,6798.92557520158,19,1,Aprovada,Agencia Digital
272,1556,58,24,2022-02-24 13:47:33 UTC,0.0126,158065.1635638713,193160.85,35095.68643612873,2580.505132003008,118,3,Validação documentos,Agencia Digital
273,1337,647,23,2014-07-06 00:41:42 UTC,0.024,80642.26867292522,161191.34,80549.07132707478,2162.6582318639007,95,0,Enviada,Agencia Digital
274,1729,647,2,2010-09-23 16:39:54 UTC,0.0142,88228.67211105023,126716.15,38487.47788894976,1550.7544118741714,117,2,Em análise,Agencia Digital
275,462,647,39,2014-02-01 03:41:21 UTC,0.0145,112475.0024913073,197900.88,85425.8775086927,4778.517928834292,29,5,Em análise,Agencia Digital
276,1384,647,85,2020-10-10 12:35:52 UTC,0.014,132774.81857459332,229180.05,96405.23142540669,3067.2250278144807,67,6,Em análise,Agencia Digital
277,1075,647,64,2011-10-03 05:49:21 UTC,0.0139,28527.403972173888,41765.89,13238.486027826111,651.2672269233065,68,3,Validação documentos,Agencia Digital
278,448,789,24,2017-11-11 05:58:58 UTC,0.0173,32661.584928072563,50022.95,17361.365071927434,833.863090153753,66,4,Enviada,Agencia Digital
279,1979,789,88,2018-05-18 22:57:27 UTC,0.0135,33037.579717806315,53902.25,20864.670282193685,6877.512480322315,5,3,Enviada,Agencia Digital
280,1960,789,22,2020-02-27 11:47:44 UTC,0.0141,94618.13616346646,139340.0,44721.863836533536,1711.3535150721682,108,5,Aprovada,Agencia Digital
281,693,789,37,2010-08-17 16:35:43 UTC,0.0148,97544.40084611064,169529.4,71984.99915388935,1843.718863723148,104,2,Em análise,Agencia Digital
282,1488,789,96,2014-02-17 11:10:18 UTC,0.0142,77679.07191899953,101179.58,23500.50808100048,1405.228494597452,109,1,Validação documentos,Agencia Digital
283,1327,493,24,2014-10-23 18:49:28 UTC,0.0105,119643.0470874498,148560.12,28917.0729125502,2445.976186917068,69,4,Enviada,Agencia Digital
284,1134,493,86,2012-12-05 22:55:43 UTC,0.0084,65569.50804077002,113743.79,48174.28195922997,16738.05666791625,4,6,Enviada,Agencia Digital
285,892,493,13,2011-07-26 23:37:58 UTC,0.0191,61159.1494312517,105877.22,44718.0705687483,1522.9454949200613,77,4,Em análise,Agencia Digital
286,1409,95,24,2011-06-21 01:03:38 UTC,0.0179,36968.34746808552,44757.84,7789.492531914479,788.5591931432637,103,4,Enviada,Agencia Fisica
287,1375,95,46,2022-07-22 20:39:18 UTC,0.0138,113466.122438858,158048.23,44582.107561142,3113.5324052372493,51,2,Aprovada,Agencia Fisica
288,1579,243,24,2015-03-12 19:56:53 UTC,0.0152,52774.415238818816,67777.71,15003.29476118118,1875.353905125288,37,5,Enviada,Agencia Fisica
289,1311,243,20,2022-04-03 08:59:36 UTC,0.0098,140577.8793644873,201068.12,60490.240635512695,4764.101986455611,35,0,Validação documentos,Agencia Fisica
290,1454,243,78,2010-02-16 17:52:27 UTC,0.0244,18572.257652521177,33236.37,14664.112347478824,1140.7576102284524,21,6,Validação documentos,Agencia Fisica
291,165,651,25,2011-11-07 03:16:25 UTC,0.0222,188359.28180843248,232132.96,43773.67819156752,7268.7431278747235,39,3,Enviada,Agencia Fisica
292,739,651,63,2017-03-01 07:28:46 UTC,0.0227,33044.314509698146,52467.39,19423.075490301853,8735.155657186635,4,6,Enviada,Agencia Fisica
293,1388,651,95,2016-02-12 19:39:52 UTC,0.0226,53598.77014230098,67640.63,14041.859857699026,1384.5854801410787,93,0,Enviada,Agencia Fisica
294,1304,651,66,2011-05-03 09:27:49 UTC,0.0082,164457.4744828752,217589.45,53131.97551712481,5424.37710816446,35,1,Aprovada,Agencia Fisica
295,1627,651,54,2010-09-11 16:37:09 UTC,0.0229,102199.63351594278,152867.12,50667.48648405722,2579.7554201768367,105,1,Validação documentos,Agencia Fisica
296,1238,626,26,2021-08-17 14:36:04 UTC,0.0122,111520.3210258262,192191.31,80670.98897417377,2011.947945817304,93,2,Enviada,Agencia Digital
297,666,626,8,2013-04-16 09:22:43 UTC,0.0081,16701.128843690913,21132.31,4431.181156309089,452.73910558688345,44,4,Aprovada,Agencia Digital
298,1518,504,26,2022-03-19 10:28:19 UTC,0.0177,133231.814346518,164079.95,30848.135653482037,3622.3786173548224,60,5,Enviada,Agencia Fisica
299,690,504,51,2011-09-04 23:17:00 UTC,0.0227,147949.07720755466,202456.02,54506.94279244533,5424.827598790489,43,2,Aprovada,Agencia Fisica
300,1839,504,16,2021-05-30 06:14:25 UTC,0.0155,98488.91679429171,145228.75,46739.83320570829,3154.965638132638,43,3,Em análise,Agencia Fisica
301,75,504,46,2010-05-22 13:35:02 UTC,0.0107,53891.9060712637,82607.67,28715.763928736294,799.5861607764774,120,5,Validação documentos,Agencia Fisica
302,1718,379,26,2011-08-21 17:37:22 UTC,0.0117,162981.10121148446,207719.18,44738.07878851552,3057.8702008329974,84,4,Enviada,Agencia Digital
303,1423,379,66,2011-02-27 00:03:16 UTC,0.0167,174870.8372026852,237069.16,62198.32279731482,3977.6485622857945,80,1,Enviada,Agencia Digital
304,592,379,43,2016-02-29 18:31:24 UTC,0.0225,53675.361438010346,99134.66,45459.29856198966,2479.766389124376,30,0,Validação documentos,Agencia Digital
305,112,379,81,2010-07-16 00:24:11 UTC,0.0147,4014.156373603319,6914.3,2900.1436263966816,73.30801509741502,112,3,Validação documentos,Agencia Digital
306,1739,317,26,2012-06-22 15:23:21 UTC,0.0203,25262.256880560293,29962.47,4700.213119439708,708.635222116725,64,3,Enviada,Agencia Digital
307,1033,317,14,2020-11-11 02:05:05 UTC,0.0125,95334.48985127843,131387.49,36053.000148721534,1620.6433344843583,107,0,Aprovada,Agencia Digital
308,1593,317,19,2017-12-28 19:30:31 UTC,0.0135,131054.28877316964,225354.74,94300.45122683032,2276.1554010804125,112,1,Validação documentos,Agencia Digital
309,109,902,27,2013-10-18 06:45:28 UTC,0.025,155048.81836292666,208071.45,53022.63163707336,9580.052089761311,21,1,Enviada,Agencia Digital
310,567,93,27,2017-07-08 19:14:41 UTC,0.0103,174401.49083915475,211234.22,36832.72916084524,3410.4608725996486,73,0,Enviada,Agencia Fisica
311,1314,93,41,2010-01-26 07:02:23 UTC,0.0183,27087.446115883464,37943.1,10855.653884116537,603.458885820771,95,1,Enviada,Agencia Fisica
312,598,430,27,2022-11-24 12:17:31 UTC,0.023,33410.549209783734,44022.51,10611.960790216268,1374.7701526909725,36,1,Enviada,Agencia Fisica
313,551,430,26,2013-07-10 20:41:18 UTC,0.0106,58362.56383446632,81052.49,22689.92616553369,1023.2048340941446,88,6,Aprovada,Agencia Fisica
314,1010,430,47,2013-06-05 11:43:21 UTC,0.0124,14371.03142663228,26635.47,12264.43857336772,576.576476538555,30,3,Aprovada,Agencia Fisica
315,1825,430,74,2013-07-27 15:55:08 UTC,0.0188,191084.07504986445,230874.08,39790.00495013553,4070.3549850348927,115,3,Validação documentos,Agencia Fisica
